datetime,month,day,hour,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-03-03 13:00:00,3,3,13,13.0,40,2177.28,1003.1,0.0,304,0.36
2025-03-03 14:00:00,3,3,14,14.2,36,2070.72,1001.8,0.0,270,0.0
2025-03-03 15:00:00,3,3,15,14.8,37,1758.6,1001.2,0.0,304,0.36
2025-03-03 16:00:00,3,3,16,15.5,38,1289.52,1000.0,0.0,219,0.64
2025-03-03 17:00:00,3,3,17,14.3,46,721.8,1000.0,0.0,150,0.81
2025-03-03 18:00:00,3,3,18,11.6,54,175.68,1000.3,0.0,200,1.17
2025-03-03 19:00:00,3,3,19,10.3,50,0.0,1001.5,0.0,270,0.5
2025-03-03 20:00:00,3,3,20,6.9,59,0.0,1001.5,0.0,18,0.31
2025-03-03 21:00:00,3,3,21,4.2,69,0.0,1001.8,0.0,90,0.11
2025-03-03 22:00:00,3,3,22,1.4,86,0.0,1002.3,0.0,34,0.36
2025-03-03 23:00:00,3,3,23,1.3,87,0.0,1001.6,0.0,63,0.44
2025-03-04 00:00:00,3,4,0,1.2,87,0.0,1002.1,0.0,45,0.28
2025-03-04 01:00:00,3,4,1,0.5,96,0.0,1002.6,0.0,34,0.36
2025-03-04 02:00:00,3,4,2,0.6,93,0.0,1002.2,0.0,56,0.36
2025-03-04 03:00:00,3,4,3,0.3,93,0.0,1002.1,0.0,45,0.42
2025-03-04 04:00:00,3,4,4,-0.8,99,0.0,1001.9,0.0,11,0.5
2025-03-04 05:00:00,3,4,5,-0.9,96,0.0,1001.3,0.0,27,0.22
2025-03-04 06:00:00,3,4,6,-0.8,94,0.0,1002.1,0.0,360,0.39
2025-03-04 07:00:00,3,4,7,-1.5,92,0.72,1002.2,0.0,360,0.5
2025-03-04 08:00:00,3,4,8,-0.4,89,214.2,1002.6,0.0,90,0.11
2025-03-04 09:00:00,3,4,9,2.6,83,757.8,1003.2,0.0,270,0.0
2025-03-04 10:00:00,3,4,10,8.4,60,1316.88,1003.8,0.0,354,0.92
2025-03-04 11:00:00,3,4,11,11.0,48,1766.88,1003.3,0.0,360,1.11
2025-03-04 12:00:00,3,4,12,13.0,42,2067.12,1002.6,0.0,6,1.0
2025-03-04 13:00:00,3,4,13,14.5,37,2177.28,1001.3,0.0,360,0.5
2025-03-04 14:00:00,3,4,14,15.6,36,2075.4,1000.0,0.0,360,0.11
2025-03-04 15:00:00,3,4,15,16.3,36,1781.28,999.6,0.0,18,0.31
2025-03-04 16:00:00,3,4,16,16.9,35,1311.12,999.0,0.0,180,0.39
2025-03-04 17:00:00,3,4,17,16.1,42,736.2,998.6,0.0,172,0.69
2025-03-04 18:00:00,3,4,18,12.9,51,187.2,999.2,0.0,235,1.22
2025-03-04 19:00:00,3,4,19,10.2,53,0.0,1000.0,0.0,191,0.5
2025-03-04 20:00:00,3,4,20,8.3,56,0.0,1000.6,0.0,270,0.11
2025-03-04 21:00:00,3,4,21,7.6,58,0.0,1001.2,0.0,342,0.31
2025-03-04 22:00:00,3,4,22,6.4,69,0.0,1001.9,0.0,360,0.5
2025-03-04 23:00:00,3,4,23,5.9,72,0.0,1001.7,0.0,349,0.5
2025-03-05 00:00:00,3,5,0,4.9,77,0.0,1002.1,0.0,360,0.81
2025-03-05 01:00:00,3,5,1,4.0,78,0.0,1002.9,0.0,344,0.72
2025-03-05 02:00:00,3,5,2,3.4,79,0.0,1002.7,0.0,14,0.83
2025-03-05 03:00:00,3,5,3,2.8,81,0.0,1002.5,0.0,8,0.69
2025-03-05 04:00:00,3,5,4,2.0,85,0.0,1003.0,0.0,360,0.81
2025-03-05 05:00:00,3,5,5,1.7,84,0.0,1002.9,0.0,9,0.61
2025-03-05 06:00:00,3,5,6,1.0,86,0.0,1003.1,0.0,360,0.81
2025-03-05 07:00:00,3,5,7,0.6,84,0.72,1004.2,0.0,360,0.81
2025-03-05 08:00:00,3,5,8,1.6,81,228.6,1004.6,0.0,354,0.92
2025-03-05 09:00:00,3,5,9,5.1,78,777.6,1005.0,0.0,360,0.61
2025-03-05 10:00:00,3,5,10,10.6,54,1336.32,1005.0,0.0,354,1.92
2025-03-05 11:00:00,3,5,11,12.8,47,1795.68,1004.5,0.0,356,1.42
2025-03-05 12:00:00,3,5,12,14.5,39,2097.0,1003.5,0.0,4,1.42
2025-03-05 13:00:00,3,5,13,16.0,31,2203.92,1002.8,0.0,331,1.03
2025-03-05 14:00:00,3,5,14,17.0,33,2093.4,1001.6,0.0,360,0.39
2025-03-05 15:00:00,3,5,15,17.4,36,1789.2,1001.1,0.0,156,0.97
2025-03-05 16:00:00,3,5,16,18.1,34,1320.48,1001.1,0.0,184,1.42
2025-03-05 17:00:00,3,5,17,16.8,44,750.6,1000.8,0.0,212,1.89
2025-03-05 18:00:00,3,5,18,13.7,46,196.2,1001.2,0.0,183,1.81
2025-03-05 19:00:00,3,5,19,11.7,47,0.0,1001.9,0.0,198,0.94
2025-03-05 20:00:00,3,5,20,10.8,50,0.0,1001.6,0.0,189,0.61
2025-03-05 21:00:00,3,5,21,8.9,55,0.0,1002.2,0.0,135,0.69
2025-03-05 22:00:00,3,5,22,8.2,61,0.0,1002.7,0.0,270,0.0
2025-03-05 23:00:00,3,5,23,8.1,58,0.0,1002.9,0.0,117,0.22
2025-03-06 00:00:00,3,6,0,7.4,57,0.0,1003.2,0.0,14,0.42
2025-03-06 01:00:00,3,6,1,6.5,64,0.0,1004.1,0.0,329,0.58
2025-03-06 02:00:00,3,6,2,5.7,64,0.0,1003.7,0.0,18,0.31
2025-03-06 03:00:00,3,6,3,5.5,63,0.0,1003.8,0.0,39,0.64
2025-03-06 04:00:00,3,6,4,3.6,76,0.0,1003.8,0.0,18,0.64
2025-03-06 05:00:00,3,6,5,3.0,79,0.0,1003.3,0.0,34,0.72
2025-03-06 06:00:00,3,6,6,1.4,88,0.0,1003.5,0.0,45,1.14
2025-03-06 07:00:00,3,6,7,0.5,100,1.8,1003.9,0.0,37,0.5
2025-03-06 08:00:00,3,6,8,1.8,96,244.08,1004.0,0.0,81,0.61
2025-03-06 09:00:00,3,6,9,5.9,86,795.6,1004.2,0.0,337,0.75
2025-03-06 10:00:00,3,6,10,9.8,64,1352.88,1004.8,0.0,360,0.39
2025-03-06 11:00:00,3,6,11,12.3,60,1816.2,1004.5,0.0,45,0.56
2025-03-06 12:00:00,3,6,12,14.2,50,2117.52,1003.2,0.0,360,0.69
2025-03-06 13:00:00,3,6,13,15.8,44,2226.6,1002.0,0.0,180,0.39
2025-03-06 14:00:00,3,6,14,16.8,40,2106.0,1001.0,0.0,104,0.83
2025-03-06 15:00:00,3,6,15,17.4,41,1807.2,1000.0,0.0,170,1.11
2025-03-06 16:00:00,3,6,16,18.1,37,1339.92,998.9,0.0,156,1.19
2025-03-06 17:00:00,3,6,17,16.9,45,769.68,999.1,0.0,174,1.81
2025-03-06 18:00:00,3,6,18,13.4,55,208.8,999.3,0.0,180,1.81
2025-03-06 19:00:00,3,6,19,11.5,54,0.0,999.4,0.0,138,1.5
2025-03-06 20:00:00,3,6,20,9.9,53,0.0,999.9,0.0,142,1.14
2025-03-06 21:00:00,3,6,21,9.0,53,0.0,1000.6,0.0,126,0.86
2025-03-06 22:00:00,3,6,22,8.1,54,0.0,1000.6,0.0,108,0.31
2025-03-06 23:00:00,3,6,23,8.0,52,0.0,1001.3,0.0,112,0.53
2025-03-07 00:00:00,3,7,0,6.9,55,0.0,1001.1,0.0,14,0.83
2025-03-07 01:00:00,3,7,1,3.9,75,0.0,1001.1,0.0,63,0.44
2025-03-07 02:00:00,3,7,2,2.2,82,0.0,1000.5,0.0,68,0.53
2025-03-07 03:00:00,3,7,3,2.2,80,0.0,1000.3,0.0,39,0.64
2025-03-07 04:00:00,3,7,4,1.7,86,0.0,1000.1,0.0,34,0.36
2025-03-07 05:00:00,3,7,5,2.0,84,0.0,999.8,0.0,360,0.31
2025-03-07 06:00:00,3,7,6,1.6,84,0.0,999.7,0.0,37,0.5
2025-03-07 07:00:00,3,7,7,1.6,83,4.32,999.5,0.0,360,0.39
2025-03-07 08:00:00,3,7,8,2.8,79,262.08,999.5,0.0,360,0.39
2025-03-07 09:00:00,3,7,9,6.2,76,830.88,999.6,0.0,360,0.11
2025-03-07 10:00:00,3,7,10,10.5,55,1399.68,999.4,0.0,360,1.31
2025-03-07 11:00:00,3,7,11,12.7,47,1861.2,998.7,0.0,360,1.5
2025-03-07 12:00:00,3,7,12,14.7,37,2161.8,998.1,0.0,10,1.11
2025-03-07 13:00:00,3,7,13,15.6,34,2264.4,996.7,0.0,27,0.67
2025-03-07 14:00:00,3,7,14,16.8,34,2154.6,995.7,0.0,135,0.42
2025-03-07 15:00:00,3,7,15,17.3,32,1841.4,994.7,0.0,186,1.0
2025-03-07 16:00:00,3,7,16,17.6,32,1359.0,993.6,0.0,164,0.72
2025-03-07 17:00:00,3,7,17,16.6,39,781.2,993.5,0.0,195,1.56
2025-03-07 18:00:00,3,7,18,13.5,44,218.88,993.8,0.0,189,1.83
2025-03-07 19:00:00,3,7,19,11.4,48,0.0,994.2,0.0,171,1.31
2025-03-07 20:00:00,3,7,20,9.7,57,0.0,994.9,0.0,180,0.69
2025-03-07 21:00:00,3,7,21,9.1,58,0.0,995.1,0.0,153,0.22
2025-03-07 22:00:00,3,7,22,8.1,62,0.0,995.5,0.0,333,0.22
2025-03-07 23:00:00,3,7,23,7.3,64,0.0,995.3,0.0,338,0.53
2025-03-08 00:00:00,3,8,0,6.9,65,0.0,995.3,0.0,338,0.53
2025-03-08 01:00:00,3,8,1,6.0,67,0.0,995.9,0.0,351,0.61
2025-03-08 02:00:00,3,8,2,4.0,75,0.0,995.3,0.0,30,0.81
2025-03-08 03:00:00,3,8,3,2.8,79,0.0,994.9,0.0,27,0.89
2025-03-08 04:00:00,3,8,4,1.9,81,0.0,995.2,0.0,24,0.97
2025-03-08 05:00:00,3,8,5,1.9,80,0.0,994.9,0.0,360,0.61
2025-03-08 06:00:00,3,8,6,2.4,76,0.0,994.8,0.0,14,0.83
2025-03-08 07:00:00,3,8,7,1.2,83,5.4,994.9,0.0,360,0.89
2025-03-08 08:00:00,3,8,8,2.9,78,274.32,994.8,0.0,353,0.81
2025-03-08 09:00:00,3,8,9,6.7,76,837.0,995.1,0.0,14,0.83
2025-03-08 10:00:00,3,8,10,10.3,58,1403.28,994.5,0.0,3,1.81
2025-03-08 11:00:00,3,8,11,12.2,51,1861.92,994.3,0.0,356,1.5
2025-03-08 12:00:00,3,8,12,14.1,39,2158.2,993.1,0.0,4,1.61
2025-03-08 13:00:00,3,8,13,15.3,37,2261.52,992.3,0.0,9,0.61
2025-03-08 14:00:00,3,8,14,16.5,36,2153.52,991.2,0.0,90,0.31
2025-03-08 15:00:00,3,8,15,17.0,35,1842.48,990.3,0.0,135,0.14
2025-03-08 16:00:00,3,8,16,17.5,34,1362.6,989.9,0.0,202,1.08
2025-03-08 17:00:00,3,8,17,16.5,43,781.92,989.3,0.0,172,0.69
2025-03-08 18:00:00,3,8,18,13.4,55,223.92,988.9,0.0,222,1.5
2025-03-08 19:00:00,3,8,19,11.1,54,0.72,989.1,0.0,186,1.0
2025-03-08 20:00:00,3,8,20,10.4,54,0.0,989.7,0.0,239,0.58
2025-03-08 21:00:00,3,8,21,9.3,56,0.0,990.3,0.0,146,0.36
2025-03-08 22:00:00,3,8,22,8.3,60,0.0,990.6,0.0,270,0.0
2025-03-08 23:00:00,3,8,23,7.9,60,0.0,990.5,0.0,37,0.5
2025-03-09 00:00:00,3,9,0,7.5,60,0.0,990.4,0.0,31,0.58
2025-03-09 01:00:00,3,9,1,6.0,65,0.0,990.9,0.0,23,0.75
2025-03-09 02:00:00,3,9,2,4.8,71,0.0,990.4,0.0,8,0.69
2025-03-09 03:00:00,3,9,3,2.8,80,0.0,990.4,0.0,45,0.69
2025-03-09 04:00:00,3,9,4,2.7,83,0.0,989.8,0.0,51,0.64
2025-03-09 05:00:00,3,9,5,2.5,83,0.0,990.0,0.0,45,0.56
2025-03-09 06:00:00,3,9,6,2.6,82,0.0,990.0,0.0,360,0.39
2025-03-09 07:00:00,3,9,7,2.1,84,7.2,990.3,0.0,34,0.36
2025-03-09 08:00:00,3,9,8,3.3,80,287.28,990.4,0.0,284,0.42
2025-03-09 09:00:00,3,9,9,6.4,70,852.48,990.4,0.0,180,0.19
2025-03-09 10:00:00,3,9,10,9.9,55,1408.32,990.6,0.0,22,0.53
2025-03-09 11:00:00,3,9,11,12.2,46,1785.6,989.9,0.0,39,0.64
2025-03-09 12:00:00,3,9,12,13.8,44,1954.8,988.5,0.0,297,0.22
2025-03-09 13:00:00,3,9,13,15.3,39,2124.72,987.7,0.0,106,0.72
2025-03-09 14:00:00,3,9,14,16.7,35,2105.28,986.3,0.0,114,0.97
2025-03-09 15:00:00,3,9,15,17.2,35,1716.48,985.7,0.0,165,2.78
2025-03-09 16:00:00,3,9,16,17.2,39,1223.28,985.2,0.0,157,2.61
2025-03-09 17:00:00,3,9,17,15.7,47,630.0,985.3,0.0,161,3.06
2025-03-09 18:00:00,3,9,18,13.8,56,154.8,985.6,0.0,157,2.5
2025-03-09 19:00:00,3,9,19,12.2,63,0.72,986.0,0.0,153,1.33
2025-03-09 20:00:00,3,9,20,11.1,68,0.0,985.7,0.0,158,0.53
2025-03-09 21:00:00,3,9,21,10.2,70,0.0,985.4,0.0,18,0.31
2025-03-09 22:00:00,3,9,22,10.6,67,0.0,985.3,0.0,162,0.31
2025-03-09 23:00:00,3,9,23,10.0,68,0.0,985.1,0.0,98,0.69
2025-03-10 00:00:00,3,10,0,9.5,69,0.0,984.7,0.0,101,0.5
2025-03-10 01:00:00,3,10,1,10.5,68,0.0,985.4,0.0,176,1.61
2025-03-10 02:00:00,3,10,2,10.5,72,0.0,985.0,0.4,229,0.92
2025-03-10 03:00:00,3,10,3,9.7,81,0.0,983.9,0.5,347,1.33
2025-03-10 04:00:00,3,10,4,8.9,90,0.0,984.1,0.7,318,1.19
2025-03-10 05:00:00,3,10,5,8.4,91,0.0,982.8,1.4,332,1.47
2025-03-10 06:00:00,3,10,6,8.4,91,0.0,982.4,2.4,351,1.22
2025-03-10 07:00:00,3,10,7,8.3,92,0.72,983.6,3.0,324,0.86
2025-03-10 08:00:00,3,10,8,8.3,94,46.8,983.1,2.5,337,1.31
2025-03-10 09:00:00,3,10,9,8.6,88,142.2,983.2,1.7,17,1.36
2025-03-10 10:00:00,3,10,10,8.8,88,316.8,982.5,1.1,355,1.11
2025-03-10 11:00:00,3,10,11,9.6,82,767.52,983.5,0.0,355,1.11
2025-03-10 12:00:00,3,10,12,10.7,78,1227.6,982.9,0.0,297,0.22
2025-03-10 13:00:00,3,10,13,11.0,77,1555.92,982.8,0.0,66,0.97
2025-03-10 14:00:00,3,10,14,12.8,70,1378.8,981.9,0.0,76,1.64
2025-03-10 15:00:00,3,10,15,14.1,72,1248.48,981.6,0.0,144,1.86
2025-03-10 16:00:00,3,10,16,13.8,69,1193.4,982.3,0.0,114,2.19
2025-03-10 17:00:00,3,10,17,13.3,65,547.2,981.7,0.0,129,2.83
2025-03-10 18:00:00,3,10,18,11.5,74,196.2,982.1,0.0,160,1.5
2025-03-10 19:00:00,3,10,19,10.5,74,1.8,983.1,0.0,72,0.64
2025-03-10 20:00:00,3,10,20,9.4,79,0.0,983.3,0.0,63,0.67
2025-03-10 21:00:00,3,10,21,7.7,89,0.0,984.0,0.0,79,0.5
2025-03-10 22:00:00,3,10,22,6.9,90,0.0,985.2,0.0,63,0.89
2025-03-10 23:00:00,3,10,23,5.5,94,0.0,984.4,0.0,72,0.64
2025-03-11 00:00:00,3,11,0,4.7,98,0.0,983.8,0.0,96,0.92
2025-03-11 01:00:00,3,11,1,4.9,99,0.0,984.6,0.0,68,1.08
2025-03-11 02:00:00,3,11,2,5.1,96,0.0,983.7,0.0,143,0.5
2025-03-11 03:00:00,3,11,3,5.4,93,0.0,983.3,0.0,56,0.36
2025-03-11 04:00:00,3,11,4,4.9,97,0.0,982.9,0.0,63,0.67
2025-03-11 05:00:00,3,11,5,5.7,93,0.0,982.3,0.0,173,0.81
2025-03-11 06:00:00,3,11,6,6.2,90,0.0,982.6,0.0,360,0.39
2025-03-11 07:00:00,3,11,7,6.0,93,7.2,982.7,0.0,162,0.31
2025-03-11 08:00:00,3,11,8,6.7,91,102.6,982.8,0.0,225,0.42
2025-03-11 09:00:00,3,11,9,7.4,92,315.0,982.7,0.0,351,0.61
2025-03-11 10:00:00,3,11,10,9.2,87,866.88,982.4,0.0,20,1.17
2025-03-11 11:00:00,3,11,11,10.1,82,748.8,981.9,0.0,4,1.31
2025-03-11 12:00:00,3,11,12,11.5,77,1202.4,981.5,0.0,349,1.03
2025-03-11 13:00:00,3,11,13,13.4,67,1313.28,980.5,0.0,31,1.75
2025-03-11 14:00:00,3,11,14,14.0,61,1111.68,979.8,0.0,76,1.25
2025-03-11 15:00:00,3,11,15,15.1,61,1398.6,979.5,0.0,161,2.44
2025-03-11 16:00:00,3,11,16,14.6,62,1173.6,979.5,0.0,158,4.31
2025-03-11 17:00:00,3,11,17,13.4,69,525.6,979.2,0.0,163,3.67
2025-03-11 18:00:00,3,11,18,12.0,73,169.92,979.5,0.0,160,3.19
2025-03-11 19:00:00,3,11,19,11.2,72,1.8,979.7,0.0,149,3.28
2025-03-11 20:00:00,3,11,20,10.4,77,0.0,980.1,0.0,128,2.28
2025-03-11 21:00:00,3,11,21,9.5,82,0.0,980.3,0.0,118,1.47
2025-03-11 22:00:00,3,11,22,9.4,87,0.0,980.8,0.2,108,0.94
2025-03-11 23:00:00,3,11,23,9.0,89,0.0,980.7,0.2,141,0.64
2025-03-12 00:00:00,3,12,0,8.9,85,0.0,979.9,0.0,207,0.44
2025-03-12 01:00:00,3,12,1,9.1,84,0.0,978.9,0.0,45,0.28
2025-03-12 02:00:00,3,12,2,8.7,86,0.0,978.9,0.0,104,0.42
2025-03-12 03:00:00,3,12,3,8.1,91,0.0,978.2,0.2,63,0.44
2025-03-12 04:00:00,3,12,4,7.8,92,0.0,977.3,0.3,360,0.69
2025-03-12 05:00:00,3,12,5,7.9,90,0.0,976.7,0.2,63,0.22
2025-03-12 06:00:00,3,12,6,8.5,86,0.0,976.9,0.6,140,0.78
2025-03-12 07:00:00,3,12,7,7.5,96,2.88,977.2,0.5,63,0.44
2025-03-12 08:00:00,3,12,8,8.3,93,128.88,976.4,0.4,63,0.44
2025-03-12 09:00:00,3,12,9,9.5,88,256.32,976.4,0.0,180,0.89
2025-03-12 10:00:00,3,12,10,10.1,89,834.48,976.6,0.0,90,0.89
2025-03-12 11:00:00,3,12,11,11.9,74,1022.4,976.3,0.0,62,1.47
2025-03-12 12:00:00,3,12,12,11.7,77,762.48,976.0,0.1,50,0.78
2025-03-12 13:00:00,3,12,13,12.7,74,827.28,975.8,0.1,94,1.31
2025-03-12 14:00:00,3,12,14,13.0,79,887.4,974.8,0.1,148,1.89
2025-03-12 15:00:00,3,12,15,12.9,79,759.6,974.3,0.2,180,1.19
2025-03-12 16:00:00,3,12,16,12.7,75,554.4,974.2,0.0,166,0.42
2025-03-12 17:00:00,3,12,17,11.8,87,219.6,973.6,0.4,201,1.39
2025-03-12 18:00:00,3,12,18,11.0,86,41.4,973.6,0.6,211,1.17
2025-03-12 19:00:00,3,12,19,10.2,82,0.72,974.2,1.0,205,1.67
2025-03-12 20:00:00,3,12,20,9.9,80,0.0,973.3,0.4,249,1.39
2025-03-12 21:00:00,3,12,21,9.7,78,0.0,973.2,0.4,247,1.53
2025-03-12 22:00:00,3,12,22,9.5,76,0.0,973.7,0.7,230,1.56
2025-03-12 23:00:00,3,12,23,8.8,79,0.0,972.3,0.2,283,0.92
2025-03-13 00:00:00,3,13,0,8.0,87,0.0,971.7,0.0,339,0.86
2025-03-13 01:00:00,3,13,1,7.6,91,0.0,970.5,0.0,180,0.11
2025-03-13 02:00:00,3,13,2,7.5,89,0.0,970.5,0.4,153,0.44
2025-03-13 03:00:00,3,13,3,7.2,90,0.0,970.2,0.1,153,0.67
2025-03-13 04:00:00,3,13,4,7.0,91,0.0,969.9,0.0,150,0.81
2025-03-13 05:00:00,3,13,5,6.8,91,0.0,969.7,0.0,129,0.64
2025-03-13 06:00:00,3,13,6,6.5,93,0.0,969.7,0.0,153,0.44
2025-03-13 07:00:00,3,13,7,7.2,87,10.8,970.3,0.0,107,1.36
2025-03-13 08:00:00,3,13,8,8.6,82,208.08,970.3,0.0,120,1.61
2025-03-13 09:00:00,3,13,9,10.7,79,727.2,970.0,0.0,145,3.17
2025-03-13 10:00:00,3,13,10,12.2,68,1350.72,970.8,0.0,148,6.11
2025-03-13 11:00:00,3,13,11,13.2,61,1863.0,970.9,0.0,162,7.14
2025-03-13 12:00:00,3,13,12,13.9,60,2048.4,971.2,0.0,168,7.25
2025-03-13 13:00:00,3,13,13,14.1,56,2226.6,972.1,0.0,161,7.53
2025-03-13 14:00:00,3,13,14,14.3,54,2138.4,971.8,0.0,162,7.97
2025-03-13 15:00:00,3,13,15,14.2,54,1902.6,972.4,0.0,164,7.19
2025-03-13 16:00:00,3,13,16,14.1,55,1440.72,972.5,0.0,156,7.11
2025-03-13 17:00:00,3,13,17,13.3,59,864.72,972.4,0.0,159,5.03
2025-03-13 18:00:00,3,13,18,10.9,73,165.6,972.9,1.5,145,3.31
2025-03-13 19:00:00,3,13,19,9.9,83,4.32,974.9,0.4,144,2.72
2025-03-13 20:00:00,3,13,20,9.7,84,0.0,975.3,0.5,131,1.83
2025-03-13 21:00:00,3,13,21,9.4,83,0.0,975.8,0.4,149,2.56
2025-03-13 22:00:00,3,13,22,9.1,82,0.0,976.4,0.1,143,2.5
2025-03-13 23:00:00,3,13,23,9.0,83,0.0,976.5,0.8,146,3.03
2025-03-14 00:00:00,3,14,0,8.5,85,0.0,976.0,0.9,153,1.56
2025-03-14 01:00:00,3,14,1,8.3,85,0.0,975.9,0.5,138,1.5
2025-03-14 02:00:00,3,14,2,7.9,88,0.0,976.2,0.0,137,1.78
2025-03-14 03:00:00,3,14,3,7.6,90,0.0,976.0,0.2,149,0.58
2025-03-14 04:00:00,3,14,4,7.7,88,0.0,975.7,0.2,117,0.22
2025-03-14 05:00:00,3,14,5,7.6,90,0.0,975.6,0.5,323,0.5
2025-03-14 06:00:00,3,14,6,7.5,91,0.0,975.8,0.4,328,0.94
2025-03-14 07:00:00,3,14,7,7.7,92,5.4,975.9,0.4,319,0.92
2025-03-14 08:00:00,3,14,8,8.0,90,58.32,975.6,0.6,320,1.69
2025-03-14 09:00:00,3,14,9,8.4,85,136.8,975.5,0.5,326,1.44
2025-03-14 10:00:00,3,14,10,8.7,86,232.2,976.4,1.3,321,0.64
2025-03-14 11:00:00,3,14,11,9.2,85,531.0,977.0,1.0,360,1.19
2025-03-14 12:00:00,3,14,12,10.1,77,914.4,977.2,0.4,11,0.5
2025-03-14 13:00:00,3,14,13,10.2,76,1191.6,977.4,0.0,36,0.86
2025-03-14 14:00:00,3,14,14,10.7,74,1194.48,977.3,0.0,207,0.89
2025-03-14 15:00:00,3,14,15,10.9,76,758.88,977.9,0.0,193,0.92
2025-03-14 16:00:00,3,14,16,11.7,67,736.2,977.6,0.0,360,0.61
2025-03-14 17:00:00,3,14,17,11.1,75,449.28,978.0,0.0,200,1.17
2025-03-14 18:00:00,3,14,18,10.2,85,142.2,977.9,0.0,153,0.67
2025-03-14 19:00:00,3,14,19,10.2,84,3.6,978.6,0.0,106,0.72
2025-03-14 20:00:00,3,14,20,9.5,87,0.0,978.5,0.1,346,0.42
2025-03-14 21:00:00,3,14,21,8.5,91,0.0,979.3,0.4,18,0.31
2025-03-14 22:00:00,3,14,22,7.9,94,0.0,979.6,0.8,14,0.42
2025-03-14 23:00:00,3,14,23,7.9,95,0.0,979.8,0.4,90,0.5
2025-03-15 00:00:00,3,15,0,7.9,95,0.0,979.7,0.6,360,0.19
2025-03-15 01:00:00,3,15,1,7.8,96,0.0,979.7,0.8,127,0.5
2025-03-15 02:00:00,3,15,2,7.9,96,0.0,979.9,0.8,90,0.61
2025-03-15 03:00:00,3,15,3,7.8,96,0.0,980.4,0.5,135,0.28
2025-03-15 04:00:00,3,15,4,8.1,95,0.0,980.1,0.9,18,0.31
2025-03-15 05:00:00,3,15,5,7.8,95,0.0,980.0,0.5,90,0.11
2025-03-15 06:00:00,3,15,6,7.4,96,0.0,980.8,0.1,14,0.42
2025-03-15 07:00:00,3,15,7,7.8,95,11.52,981.6,0.4,153,0.44
2025-03-15 08:00:00,3,15,8,8.1,96,97.92,981.7,0.3,9,0.61
2025-03-15 09:00:00,3,15,9,9.1,95,249.12,982.5,0.4,315,0.28
2025-03-15 10:00:00,3,15,10,10.4,89,525.6,983.7,0.2,30,0.81
2025-03-15 11:00:00,3,15,11,11.1,86,793.8,983.5,0.4,351,0.61
2025-03-15 12:00:00,3,15,12,11.5,82,802.08,983.6,0.2,360,0.31
2025-03-15 13:00:00,3,15,13,11.6,84,671.4,983.2,0.0,34,0.36
2025-03-15 14:00:00,3,15,14,11.7,84,657.0,983.2,0.3,243,0.22
2025-03-15 15:00:00,3,15,15,11.7,84,547.92,983.2,0.7,180,0.11
2025-03-15 16:00:00,3,15,16,11.3,88,396.0,983.9,0.4,45,0.28
2025-03-15 17:00:00,3,15,17,11.2,87,293.4,983.1,0.3,310,0.78
2025-03-15 18:00:00,3,15,18,10.8,90,149.4,983.5,0.0,8,0.69
2025-03-15 19:00:00,3,15,19,10.2,94,4.32,983.7,0.0,328,0.94
2025-03-15 20:00:00,3,15,20,9.9,93,0.0,984.0,0.4,351,0.61
2025-03-15 21:00:00,3,15,21,9.2,95,0.0,984.0,0.1,7,0.81
2025-03-15 22:00:00,3,15,22,9.6,91,0.0,985.6,0.0,350,1.11
2025-03-15 23:00:00,3,15,23,9.4,90,0.0,984.7,0.9,333,0.67
2025-03-16 00:00:00,3,16,0,8.8,93,0.0,984.6,3.5,90,0.19
2025-03-16 01:00:00,3,16,1,9.0,92,0.0,984.9,4.1,333,1.11
2025-03-16 02:00:00,3,16,2,9.0,90,0.0,984.4,0.6,297,0.22
2025-03-16 03:00:00,3,16,3,9.0,90,0.0,984.8,1.4,153,0.67
2025-03-16 04:00:00,3,16,4,9.2,86,0.0,984.4,2.7,27,0.22
2025-03-16 05:00:00,3,16,5,8.7,91,0.0,984.3,0.5,270,0.19
2025-03-16 06:00:00,3,16,6,8.6,90,0.0,984.6,0.9,315,0.14
2025-03-16 07:00:00,3,16,7,8.1,91,7.2,985.4,1.9,346,0.42
2025-03-16 08:00:00,3,16,8,8.5,92,144.72,985.8,0.2,11,0.5
2025-03-16 09:00:00,3,16,9,9.4,88,375.12,986.7,0.0,153,0.22
2025-03-16 10:00:00,3,16,10,9.3,83,298.8,987.0,0.0,14,0.42
2025-03-16 11:00:00,3,16,11,9.8,85,493.2,987.0,0.0,135,0.56
2025-03-16 12:00:00,3,16,12,10.7,86,999.0,987.2,0.0,146,0.36
2025-03-16 13:00:00,3,16,13,12.2,79,1361.52,987.2,0.0,127,1.0
2025-03-16 14:00:00,3,16,14,13.2,75,1656.72,986.9,0.0,133,1.64
2025-03-16 15:00:00,3,16,15,12.2,69,745.92,986.9,0.2,106,1.44
2025-03-16 16:00:00,3,16,16,13.4,54,609.12,986.3,0.0,167,4.31
2025-03-16 17:00:00,3,16,17,12.3,62,783.0,986.3,0.0,157,3.58
2025-03-16 18:00:00,3,16,18,10.6,70,236.88,986.8,0.0,146,2.67
2025-03-16 19:00:00,3,16,19,9.2,74,10.08,987.7,0.0,142,1.78
2025-03-16 20:00:00,3,16,20,8.0,78,0.0,988.6,0.0,141,1.42
