datetime,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2024-11-16 06:00:00,6,16,11,-1.3,100.0,0.0,998.32,0.0,213.17,0.62
2024-11-16 07:00:00,7,16,11,-1.62,100.0,0.0,998.5,0.0,123.33,0.23
2024-11-16 08:00:00,8,16,11,-0.1,100.0,84.9,998.58,0.0,261.83,0.57
2024-11-16 09:00:00,9,16,11,3.08,88.75,268.82,998.2,0.0,64.83,1.5
2024-11-16 10:00:00,10,16,11,5.25,74.75,361.52,997.32,0.0,122.0,2.22
2024-11-16 11:00:00,11,16,11,7.4,62.25,419.08,996.3,0.0,331.0,2.45
2024-11-16 12:00:00,12,16,11,9.1,54.0,421.75,995.0,0.0,331.33,1.67
2024-11-16 13:00:00,13,16,11,10.25,50.5,370.02,993.9,0.0,313.33,1.27
2024-11-16 14:00:00,14,16,11,9.9,48.25,212.05,992.92,0.0,258.83,0.78
2024-11-16 15:00:00,15,16,11,6.5,69.25,21.8,992.52,0.0,46.33,0.03
2024-11-16 16:00:00,16,16,11,4.28,81.25,3.02,992.32,0.0,0.0,0.0
2024-11-16 17:00:00,17,16,11,2.38,88.75,0.0,992.52,0.0,0.0,0.0
2024-11-16 18:00:00,18,16,11,1.15,95.5,0.0,992.65,0.0,0.0,0.0
2024-11-16 19:00:00,19,16,11,0.45,99.25,0.0,992.7,0.0,0.0,0.0
2024-11-16 20:00:00,20,16,11,0.08,100.0,0.0,992.68,0.0,0.0,0.0
2024-11-16 21:00:00,21,16,11,-0.32,100.0,0.0,992.5,0.0,0.0,0.0
2024-11-16 22:00:00,22,16,11,-0.62,100.0,0.0,992.35,0.0,0.0,0.0
2024-11-16 23:00:00,23,16,11,-0.88,100.0,0.0,992.32,0.0,0.0,0.0
2024-11-17 00:00:00,0,17,11,-1.05,100.0,0.0,992.18,0.0,98.5,0.18
2024-11-17 01:00:00,1,17,11,-1.1,100.0,0.0,991.75,0.0,218.83,0.52
2024-11-17 02:00:00,2,17,11,-1.8,100.0,0.0,991.58,0.0,10.33,0.12
2024-11-17 03:00:00,3,17,11,-1.98,100.0,0.0,991.15,0.0,76.5,0.23
2024-11-17 04:00:00,4,17,11,-2.35,100.0,0.0,990.78,0.0,92.17,0.12
2024-11-17 05:00:00,5,17,11,-2.35,100.0,0.0,990.42,0.0,121.33,0.18
2024-11-17 06:00:00,6,17,11,-2.22,100.0,0.0,990.1,0.0,232.17,0.32
2024-11-17 07:00:00,7,17,11,-2.75,100.0,0.0,990.1,0.0,0.0,0.0
2024-11-17 08:00:00,8,17,11,-1.15,100.0,81.0,990.4,0.0,0.0,0.0
2024-11-17 09:00:00,9,17,11,2.02,92.75,261.75,989.98,0.0,222.83,0.48
2024-11-17 10:00:00,10,17,11,4.25,78.0,351.83,989.32,0.0,233.83,1.33
2024-11-17 11:00:00,11,17,11,6.55,66.0,410.05,988.15,0.0,291.67,1.28
2024-11-17 12:00:00,12,17,11,7.98,56.75,407.9,986.95,0.0,321.33,1.1
2024-11-17 13:00:00,13,17,11,9.72,50.75,362.95,985.85,0.0,274.0,0.83
2024-11-17 14:00:00,14,17,11,8.72,50.25,207.48,984.7,0.0,169.83,0.38
2024-11-17 15:00:00,15,17,11,5.7,69.5,24.8,984.48,0.0,251.67,0.47
2024-11-17 16:00:00,16,17,11,3.8,80.25,4.1,984.58,0.0,72.0,0.13
2024-11-17 17:00:00,17,17,11,2.5,86.75,0.0,984.95,0.0,0.0,0.0
2024-11-17 18:00:00,18,17,11,2.15,91.75,0.0,985.22,0.0,0.0,0.0
2024-11-17 19:00:00,19,17,11,1.6,95.5,0.0,985.72,0.0,0.0,0.0
2024-11-17 20:00:00,20,17,11,0.68,97.5,0.0,985.98,0.0,0.0,0.0
2024-11-17 21:00:00,21,17,11,0.38,99.75,0.0,986.28,0.0,0.0,0.0
2024-11-17 22:00:00,22,17,11,0.35,100.0,0.0,986.35,0.0,0.0,0.0
2024-11-17 23:00:00,23,17,11,0.0,100.0,0.0,986.45,0.0,0.0,0.0
2024-11-18 00:00:00,0,18,11,-0.4,100.0,0.0,986.58,0.0,0.0,0.0
2024-11-18 01:00:00,1,18,11,-0.25,100.0,0.0,986.4,0.0,0.0,0.0
2024-11-18 02:00:00,2,18,11,-0.18,100.0,0.0,986.25,0.0,0.0,0.0
2024-11-18 03:00:00,3,18,11,-0.05,100.0,0.0,986.0,0.0,0.0,0.0
2024-11-18 04:00:00,4,18,11,0.1,100.0,0.0,985.88,0.0,164.67,0.02
2024-11-18 05:00:00,5,18,11,-0.25,100.0,0.0,985.85,0.0,0.0,0.0
2024-11-18 06:00:00,6,18,11,-0.02,100.0,0.0,985.92,0.0,0.0,0.0
2024-11-18 07:00:00,7,18,11,-0.7,100.0,1.6,986.22,0.0,47.83,0.03
2024-11-18 08:00:00,8,18,11,0.6,100.0,63.05,986.82,0.0,55.33,0.02
2024-11-18 09:00:00,9,18,11,3.6,90.75,212.82,987.12,0.0,214.83,0.25
2024-11-18 10:00:00,10,18,11,6.0,74.75,332.32,987.2,0.0,276.0,0.5
2024-11-18 11:00:00,11,18,11,7.9,65.5,345.08,986.62,0.0,120.5,1.17
2024-11-18 12:00:00,12,18,11,8.3,61.75,188.9,985.92,0.0,192.67,0.73
2024-11-18 13:00:00,13,18,11,8.5,63.5,141.15,985.3,0.0,160.17,1.4
2024-11-18 14:00:00,14,18,11,8.72,64.5,102.75,985.28,0.0,175.83,0.32
2024-11-18 15:00:00,15,18,11,8.45,65.25,45.25,985.45,0.0,160.33,1.05
2024-11-18 16:00:00,16,18,11,7.5,71.0,4.18,985.75,0.0,185.0,0.7
2024-11-18 17:00:00,17,18,11,5.98,80.5,0.0,985.95,0.0,3.0,0.03
2024-11-18 18:00:00,18,18,11,5.6,85.0,0.0,986.25,0.0,275.33,0.82
2024-11-18 19:00:00,19,18,11,5.0,85.25,0.0,986.22,0.0,217.67,0.58
2024-11-18 20:00:00,20,18,11,3.98,91.25,0.0,986.38,0.0,187.33,0.27
2024-11-18 21:00:00,21,18,11,3.32,96.25,0.0,986.82,0.0,36.33,0.08
2024-11-18 22:00:00,22,18,11,3.55,98.25,0.0,987.0,0.0,107.33,0.33
2024-11-18 23:00:00,23,18,11,3.1,99.25,0.0,987.12,0.0,101.83,0.18
2024-11-19 00:00:00,0,19,11,3.12,100.0,0.0,987.08,0.0,157.5,0.33
2024-11-19 01:00:00,1,19,11,2.33,98.75,0.0,986.72,0.0,0.0,0.0
2024-11-19 02:00:00,2,19,11,1.08,100.0,0.0,986.8,0.0,166.0,0.18
2024-11-19 03:00:00,3,19,11,0.57,100.0,0.0,986.72,0.0,53.83,0.03
2024-11-19 04:00:00,4,19,11,0.4,100.0,0.0,986.32,0.0,161.5,0.18
2024-11-19 05:00:00,5,19,11,0.28,100.0,0.0,985.9,0.0,215.83,0.25
2024-11-19 06:00:00,6,19,11,0.4,100.0,0.0,985.62,0.0,128.0,0.13
2024-11-19 07:00:00,7,19,11,0.62,100.0,3.4,985.7,0.0,48.0,0.02
2024-11-19 08:00:00,8,19,11,1.32,100.0,46.32,985.82,0.0,0.0,0.0
2024-11-19 09:00:00,9,19,11,2.75,100.0,78.25,985.75,0.0,0.0,0.0
2024-11-19 10:00:00,10,19,11,4.22,95.25,94.48,985.1,0.0,340.67,1.3
2024-11-19 11:00:00,11,19,11,5.35,86.75,151.82,984.4,0.0,297.17,1.85
2024-11-19 12:00:00,12,19,11,6.7,78.0,245.88,983.2,0.0,66.83,1.67
2024-11-19 13:00:00,13,19,11,7.88,69.5,324.85,981.92,0.0,326.17,2.1
2024-11-19 14:00:00,14,19,11,8.3,65.5,181.15,980.9,0.0,247.67,1.0
2024-11-19 15:00:00,15,19,11,6.52,76.0,36.4,980.4,0.0,187.17,0.48
2024-11-19 16:00:00,16,19,11,5.15,83.25,5.85,979.98,0.0,144.33,0.8
2024-11-19 17:00:00,17,19,11,5.9,84.0,0.0,979.75,0.0,165.33,1.2
2024-11-19 18:00:00,18,19,11,6.2,84.0,0.0,979.6,0.0,203.33,0.52
2024-11-19 19:00:00,19,19,11,6.18,85.5,0.0,978.88,0.0,91.83,0.02
2024-11-19 20:00:00,20,19,11,6.02,86.25,0.0,978.2,0.0,88.0,0.28
2024-11-19 21:00:00,21,19,11,5.48,89.0,0.0,977.5,0.0,107.5,0.45
2024-11-19 22:00:00,22,19,11,6.02,86.75,0.0,976.55,0.0,138.17,0.48
2024-11-19 23:00:00,23,19,11,5.78,87.25,0.0,975.08,0.0,77.33,0.18
2024-11-20 00:00:00,0,20,11,5.58,89.5,0.0,973.65,0.0,76.0,0.43
2024-11-20 01:00:00,1,20,11,5.35,92.25,0.0,971.82,0.0,114.83,0.43
2024-11-20 02:00:00,2,20,11,5.58,91.0,0.0,970.32,0.0,156.67,0.5
2024-11-20 03:00:00,3,20,11,5.82,91.5,0.0,968.5,0.0,175.5,1.1
2024-11-20 04:00:00,4,20,11,6.82,87.75,0.0,967.2,0.0,211.5,2.08
2024-11-20 05:00:00,5,20,11,6.38,88.0,0.0,967.18,0.0,332.67,4.23
2024-11-20 06:00:00,6,20,11,6.72,88.5,0.0,967.72,0.25,332.0,5.35
2024-11-20 07:00:00,7,20,11,5.85,99.75,0.0,968.05,0.33,212.17,1.78
2024-11-20 08:00:00,8,20,11,6.25,99.75,7.7,968.65,0.02,274.33,2.78
2024-11-20 09:00:00,9,20,11,6.38,97.5,26.38,969.15,0.0,320.83,2.67
2024-11-20 10:00:00,10,20,11,6.98,96.0,122.42,969.68,0.0,284.83,2.13
2024-11-20 11:00:00,11,20,11,9.18,84.5,293.4,969.5,0.0,317.83,2.47
2024-11-20 12:00:00,12,20,11,10.68,73.75,283.35,969.78,0.0,325.67,4.32
2024-11-20 13:00:00,13,20,11,12.35,41.25,312.1,970.72,0.0,348.83,4.78
2024-11-20 14:00:00,14,20,11,12.08,24.75,236.58,971.68,0.0,229.67,6.87
2024-11-20 15:00:00,15,20,11,10.82,22.25,23.28,972.8,0.0,344.33,4.62
2024-11-20 16:00:00,16,20,11,9.28,26.0,2.35,973.58,0.0,331.5,2.67
2024-11-20 17:00:00,17,20,11,5.85,39.25,0.0,974.5,0.0,303.17,0.92
2024-11-20 18:00:00,18,20,11,3.0,55.0,0.0,975.5,0.0,316.5,0.67
2024-11-20 19:00:00,19,20,11,2.65,54.5,0.0,976.18,0.0,221.0,1.12
2024-11-20 20:00:00,20,20,11,0.73,66.25,0.0,976.98,0.0,157.0,0.27
2024-11-20 21:00:00,21,20,11,-0.4,75.5,0.0,977.68,0.0,114.17,0.35
2024-11-20 22:00:00,22,20,11,0.35,68.5,0.0,978.28,0.0,223.5,1.17
2024-11-20 23:00:00,23,20,11,1.62,56.0,0.0,978.62,0.0,338.83,2.4
2024-11-21 00:00:00,0,21,11,1.15,57.75,0.0,978.95,0.0,282.33,2.15
2024-11-21 01:00:00,1,21,11,-0.85,69.0,0.0,979.05,0.0,285.0,0.78
2024-11-21 02:00:00,2,21,11,-2.2,79.25,0.0,980.02,0.0,140.83,0.35
2024-11-21 03:00:00,3,21,11,-2.62,83.25,0.0,980.4,0.0,217.0,0.62
2024-11-21 04:00:00,4,21,11,-3.12,85.5,0.0,980.5,0.0,167.67,0.52
2024-11-21 05:00:00,5,21,11,-2.68,82.75,0.0,981.1,0.0,184.17,0.85
2024-11-21 06:00:00,6,21,11,-2.82,80.5,0.0,981.3,0.0,258.17,0.37
2024-11-21 07:00:00,7,21,11,-3.02,83.25,0.0,982.0,0.0,145.0,0.77
2024-11-21 08:00:00,8,21,11,-1.9,83.25,57.4,982.2,0.0,148.5,0.42
2024-11-21 09:00:00,9,21,11,1.23,62.5,245.48,982.08,0.0,304.33,0.23
2024-11-21 10:00:00,10,21,11,2.42,53.25,203.42,981.78,0.0,274.33,0.83
2024-11-21 11:00:00,11,21,11,2.52,54.0,190.88,980.6,0.0,341.83,1.85
2024-11-21 12:00:00,12,21,11,3.78,48.5,191.68,978.85,0.0,280.5,0.93
2024-11-21 13:00:00,13,21,11,4.0,43.75,126.92,977.2,0.0,229.5,0.98
2024-11-21 14:00:00,14,21,11,3.65,52.75,49.58,975.82,0.0,281.17,0.88
2024-11-21 15:00:00,15,21,11,3.18,54.25,12.35,975.03,0.0,340.0,1.7
2024-11-21 16:00:00,16,21,11,3.0,55.0,0.0,973.9,0.0,341.67,2.15
2024-11-21 17:00:00,17,21,11,2.52,59.75,0.0,972.92,0.0,183.33,1.13
2024-11-21 18:00:00,18,21,11,2.08,66.5,0.0,971.72,0.0,180.33,0.42
2024-11-21 19:00:00,19,21,11,2.17,68.25,0.0,970.15,0.0,275.17,1.17
2024-11-21 20:00:00,20,21,11,2.17,68.75,0.0,969.78,0.0,334.83,3.63
2024-11-21 21:00:00,21,21,11,0.8,92.25,0.0,969.65,0.08,327.83,3.73
2024-11-21 22:00:00,22,21,11,0.4,100.0,0.0,969.0,0.05,328.0,3.07
2024-11-21 23:00:00,23,21,11,0.43,100.0,0.0,967.95,0.02,321.67,1.97
2024-11-22 00:00:00,0,22,11,0.78,100.0,0.0,967.22,0.0,327.5,1.8
2024-11-22 01:00:00,1,22,11,1.1,99.0,0.0,966.6,0.0,309.83,3.05
2024-11-22 02:00:00,2,22,11,1.48,93.75,0.0,966.08,0.0,312.0,3.03
2024-11-22 03:00:00,3,22,11,1.78,90.25,0.0,965.9,0.0,328.33,2.6
2024-11-22 04:00:00,4,22,11,1.68,89.75,0.0,966.35,0.0,318.33,3.23
2024-11-22 05:00:00,5,22,11,1.82,88.75,0.0,967.8,0.0,319.33,3.47
2024-11-22 06:00:00,6,22,11,2.2,86.75,0.0,969.22,0.0,318.67,4.0
2024-11-22 07:00:00,7,22,11,3.02,79.5,3.45,970.32,0.0,328.17,3.92
2024-11-22 08:00:00,8,22,11,3.82,73.5,56.32,970.4,0.0,323.67,4.62
2024-11-22 09:00:00,9,22,11,5.35,63.25,180.15,971.22,0.0,316.83,5.78
2024-11-22 10:00:00,10,22,11,6.62,52.5,245.82,973.32,0.0,317.17,5.08
2024-11-22 11:00:00,11,22,11,8.52,34.0,419.7,974.58,0.0,346.83,4.52
2024-11-22 12:00:00,12,22,11,9.15,24.25,423.08,975.45,0.0,69.67,3.97
2024-11-22 13:00:00,13,22,11,9.75,23.25,369.9,976.48,0.0,23.83,3.05
2024-11-22 14:00:00,14,22,11,9.2,22.25,201.08,977.72,0.0,126.0,2.53
2024-11-22 15:00:00,15,22,11,7.65,25.75,27.22,979.45,0.0,337.0,2.58
2024-11-22 16:00:00,16,22,11,6.52,27.75,3.32,980.92,0.0,336.17,2.75
2024-11-22 17:00:00,17,22,11,5.4,30.5,0.0,982.18,0.0,335.5,2.48
2024-11-22 18:00:00,18,22,11,5.03,31.25,0.0,983.65,0.0,349.33,2.3
2024-11-22 19:00:00,19,22,11,2.2,44.0,0.0,985.08,0.0,325.33,1.65
2024-11-22 20:00:00,20,22,11,1.18,53.75,0.0,986.4,0.0,281.0,0.92
2024-11-22 21:00:00,21,22,11,-0.35,67.5,0.0,987.7,0.0,129.5,0.6
2024-11-22 22:00:00,22,22,11,-0.72,72.75,0.0,989.08,0.0,105.5,0.37
2024-11-22 23:00:00,23,22,11,-0.48,74.25,0.0,990.4,0.0,153.17,0.43
2024-11-23 00:00:00,0,23,11,-0.6,73.5,0.0,991.52,0.0,237.5,0.58
2024-11-23 01:00:00,1,23,11,-1.9,78.25,0.0,992.4,0.0,169.67,0.47
2024-11-23 02:00:00,2,23,11,-2.05,81.0,0.0,993.3,0.0,229.33,0.83
2024-11-23 03:00:00,3,23,11,-0.35,73.0,0.0,994.15,0.0,219.67,2.03
2024-11-23 04:00:00,4,23,11,-2.08,79.0,0.0,995.32,0.0,148.17,0.35
2024-11-23 05:00:00,5,23,11,-3.38,87.75,0.0,996.42,0.0,82.67,0.17
2024-11-23 06:00:00,6,23,11,-4.0,91.75,0.0,997.55,0.0,181.17,0.3
2024-11-23 07:00:00,7,23,11,-3.15,90.5,0.0,999.08,0.0,224.0,0.83
2024-11-23 08:00:00,8,23,11,-1.58,82.5,56.05,1000.1,0.0,290.5,1.7
2024-11-23 09:00:00,9,23,11,1.42,65.5,240.22,1000.68,0.0,330.83,2.77
2024-11-23 10:00:00,10,23,11,3.48,55.0,344.85,1001.1,0.0,321.17,2.8
2024-11-23 11:00:00,11,23,11,4.75,49.0,402.2,1001.3,0.0,307.5,1.88
2024-11-23 12:00:00,12,23,11,5.82,45.5,405.7,1000.7,0.0,265.5,1.55
2024-11-23 13:00:00,13,23,11,6.92,44.25,349.48,1000.2,0.0,282.0,1.7
2024-11-23 14:00:00,14,23,11,7.0,42.25,129.8,1000.42,0.0,221.33,0.42
2024-11-23 15:00:00,15,23,11,6.62,45.75,48.12,1000.65,0.0,44.67,0.05
2024-11-23 16:00:00,16,23,11,4.5,56.0,9.15,1001.1,0.0,0.0,0.0
2024-11-23 17:00:00,17,23,11,2.33,73.0,0.0,1001.78,0.0,178.83,0.35
2024-11-23 18:00:00,18,23,11,2.4,75.25,0.0,1002.48,0.0,80.17,0.05
2024-11-23 19:00:00,19,23,11,0.9,82.5,0.0,1003.1,0.0,36.0,0.02
2024-11-23 20:00:00,20,23,11,0.03,88.0,0.0,1003.32,0.0,97.67,0.17
2024-11-23 21:00:00,21,23,11,-0.68,88.75,0.0,1004.08,0.0,16.33,0.12
2024-11-23 22:00:00,22,23,11,-0.8,88.75,0.0,1004.3,0.0,106.17,0.2
2024-11-23 23:00:00,23,23,11,-1.15,89.5,0.0,1004.88,0.0,86.67,0.18
2024-11-24 00:00:00,0,24,11,-1.48,91.0,0.0,1005.48,0.0,144.0,0.12
2024-11-24 01:00:00,1,24,11,-1.55,92.5,0.0,1005.3,0.0,255.83,0.47
2024-11-24 02:00:00,2,24,11,-1.42,92.5,0.0,1005.72,0.0,128.67,0.35
2024-11-24 03:00:00,3,24,11,-1.23,89.75,0.0,1005.6,0.0,34.5,0.05
2024-11-24 04:00:00,4,24,11,-0.57,87.25,0.0,1005.82,0.0,209.0,0.83
2024-11-24 05:00:00,5,24,11,-0.42,81.5,0.0,1006.02,0.0,46.33,0.4
2024-11-24 06:00:00,6,24,11,-0.95,87.25,0.0,1006.35,0.0,55.17,0.15
2024-11-24 07:00:00,7,24,11,-0.9,88.5,0.85,1006.88,0.0,15.67,0.07
2024-11-24 08:00:00,8,24,11,0.3,83.75,48.28,1007.3,0.0,220.17,1.0
2024-11-24 09:00:00,9,24,11,2.45,70.0,109.98,1007.52,0.0,313.33,2.45
2024-11-24 10:00:00,10,24,11,3.85,63.75,189.12,1007.7,0.0,308.0,2.52
2024-11-24 11:00:00,11,24,11,4.95,58.5,215.27,1007.32,0.0,319.17,2.52
2024-11-24 12:00:00,12,24,11,6.5,50.75,275.92,1006.48,0.0,332.0,2.92
2024-11-24 13:00:00,13,24,11,7.3,45.25,228.4,1005.8,0.0,338.83,3.52
2024-11-24 14:00:00,14,24,11,7.42,45.25,141.43,1005.22,0.0,337.17,3.47
2024-11-24 15:00:00,15,24,11,6.85,48.5,69.72,1004.95,0.0,328.33,2.07
2024-11-24 16:00:00,16,24,11,6.05,50.75,15.0,1005.05,0.0,331.0,1.63
2024-11-24 17:00:00,17,24,11,3.78,59.25,0.0,1005.4,0.0,233.83,0.6
2024-11-24 18:00:00,18,24,11,1.7,75.25,0.0,1005.65,0.0,41.0,0.03
2024-11-24 19:00:00,19,24,11,1.98,79.75,0.0,1005.85,0.0,168.83,0.17
2024-11-24 20:00:00,20,24,11,2.55,78.25,0.0,1005.82,0.0,13.33,0.03
2024-11-24 21:00:00,21,24,11,2.05,80.25,0.0,1005.72,0.0,319.0,0.23
2024-11-24 22:00:00,22,24,11,2.68,77.75,0.0,1005.45,0.0,220.67,0.42
2024-11-24 23:00:00,23,24,11,3.12,74.0,0.0,1005.3,0.0,227.67,1.1
2024-11-25 00:00:00,0,25,11,3.3,72.0,0.0,1005.08,0.0,286.83,1.48
2024-11-25 01:00:00,1,25,11,3.42,71.5,0.0,1004.7,0.0,180.17,1.62
2024-11-25 02:00:00,2,25,11,3.75,69.75,0.0,1004.55,0.0,183.67,1.47
2024-11-25 03:00:00,3,25,11,3.72,69.5,0.0,1003.95,0.0,84.67,0.72
2024-11-25 04:00:00,4,25,11,3.88,68.75,0.0,1003.7,0.0,234.17,1.1
2024-11-25 05:00:00,5,25,11,3.82,69.0,0.0,1003.48,0.0,293.5,1.18
2024-11-25 06:00:00,6,25,11,3.58,70.0,0.0,1003.02,0.0,133.5,1.13
2024-11-25 07:00:00,7,25,11,3.65,70.5,0.0,1002.82,0.0,234.33,1.35
2024-11-25 08:00:00,8,25,11,4.32,69.5,55.1,1002.65,0.0,59.83,0.15
2024-11-25 09:00:00,9,25,11,6.05,60.25,275.65,1002.1,0.0,328.5,2.08
2024-11-25 10:00:00,10,25,11,6.38,57.75,325.0,1001.62,0.0,324.33,2.57
2024-11-25 11:00:00,11,25,11,7.02,58.75,243.82,1000.72,0.0,323.67,1.92
2024-11-25 12:00:00,12,25,11,8.55,53.5,331.7,999.55,0.0,309.0,1.93
2024-11-25 13:00:00,13,25,11,9.57,49.75,343.25,998.62,0.0,295.5,2.03
2024-11-25 14:00:00,14,25,11,9.15,51.5,174.82,997.88,0.0,282.67,1.22
2024-11-25 15:00:00,15,25,11,7.12,60.75,24.83,997.75,0.0,171.83,0.7
2024-11-25 16:00:00,16,25,11,5.18,71.0,4.98,997.7,0.0,113.5,0.12
2024-11-25 17:00:00,17,25,11,3.25,81.0,0.0,997.7,0.0,58.67,0.17
2024-11-25 18:00:00,18,25,11,2.38,87.25,0.0,997.68,0.0,0.0,0.0
2024-11-25 19:00:00,19,25,11,2.08,91.0,0.0,997.9,0.0,52.83,0.08
2024-11-25 20:00:00,20,25,11,1.98,93.75,0.0,997.88,0.0,49.83,0.07
2024-11-25 21:00:00,21,25,11,2.48,95.25,0.0,997.7,0.0,152.5,0.2
2024-11-25 22:00:00,22,25,11,2.2,92.5,0.0,997.35,0.0,70.33,0.12
2024-11-25 23:00:00,23,25,11,1.75,97.5,0.0,997.2,0.0,179.83,0.18
2024-11-26 00:00:00,0,26,11,1.88,97.5,0.0,997.0,0.0,136.5,0.17
2024-11-26 01:00:00,1,26,11,1.8,97.75,0.0,996.58,0.0,130.0,0.12
2024-11-26 02:00:00,2,26,11,2.45,98.25,0.0,996.15,0.0,33.67,0.07
2024-11-26 03:00:00,3,26,11,3.28,94.75,0.0,995.7,0.0,110.83,0.28
2024-11-26 04:00:00,4,26,11,3.68,91.75,0.0,995.3,0.0,0.0,0.0
2024-11-26 05:00:00,5,26,11,3.82,92.5,0.0,995.18,0.0,45.83,0.07
2024-11-26 06:00:00,6,26,11,4.4,87.75,0.0,995.5,0.0,260.83,0.65
2024-11-26 07:00:00,7,26,11,4.57,88.25,0.0,995.65,0.0,128.83,0.32
2024-11-26 08:00:00,8,26,11,4.82,90.0,0.0,995.85,0.0,192.33,0.62
2024-11-26 09:00:00,9,26,11,5.22,85.0,10.23,996.22,0.0,322.83,0.67
2024-11-26 10:00:00,10,26,11,5.68,85.0,30.98,996.3,0.0,295.33,0.27
2024-11-26 11:00:00,11,26,11,6.2,84.0,38.3,996.05,0.0,262.5,0.28
2024-11-26 12:00:00,12,26,11,7.08,77.25,83.35,995.65,0.0,0.0,0.0
2024-11-26 13:00:00,13,26,11,7.7,72.75,73.25,995.3,0.0,107.5,0.15
2024-11-26 14:00:00,14,26,11,7.65,72.75,33.02,995.2,0.0,102.67,0.08
2024-11-26 15:00:00,15,26,11,7.62,74.0,13.58,995.42,0.0,0.0,0.0
2024-11-26 16:00:00,16,26,11,7.32,76.5,0.0,995.58,0.0,0.0,0.0
2024-11-26 17:00:00,17,26,11,6.95,80.0,0.0,995.85,0.0,52.5,0.08
2024-11-26 18:00:00,18,26,11,6.98,79.75,0.0,996.2,0.0,313.67,1.13
2024-11-26 19:00:00,19,26,11,6.85,80.0,0.0,996.52,0.0,226.67,0.93
2024-11-26 20:00:00,20,26,11,6.52,83.0,0.0,996.72,0.0,302.0,0.72
2024-11-26 21:00:00,21,26,11,6.42,83.75,0.0,996.62,0.0,269.67,1.33
2024-11-26 22:00:00,22,26,11,5.7,87.25,0.0,996.92,0.0,246.17,0.85
2024-11-26 23:00:00,23,26,11,5.55,88.75,0.0,996.92,0.0,178.17,0.38
2024-11-27 00:00:00,0,27,11,5.22,92.25,0.0,996.48,0.0,214.5,0.58
2024-11-27 01:00:00,1,27,11,5.62,92.5,0.0,996.32,0.0,92.67,0.47
2024-11-27 02:00:00,2,27,11,5.48,93.25,0.0,996.28,0.0,102.33,0.23
2024-11-27 03:00:00,3,27,11,5.5,93.5,0.0,996.05,0.0,219.33,0.48
2024-11-27 04:00:00,4,27,11,5.8,93.75,0.0,996.08,0.0,332.17,1.58
2024-11-27 05:00:00,5,27,11,5.95,91.75,0.0,996.0,0.0,197.17,0.58
2024-11-27 06:00:00,6,27,11,5.75,94.75,0.0,996.02,0.0,208.0,1.08
2024-11-27 07:00:00,7,27,11,5.82,94.5,0.0,996.3,0.0,149.5,0.32
2024-11-27 08:00:00,8,27,11,5.88,96.25,20.58,996.7,0.0,311.5,0.57
2024-11-27 09:00:00,9,27,11,6.82,92.0,79.03,996.9,0.0,261.5,0.78
2024-11-27 10:00:00,10,27,11,8.35,83.5,119.6,996.95,0.0,339.17,1.72
2024-11-27 11:00:00,11,27,11,9.2,78.25,100.42,996.88,0.0,143.0,0.98
2024-11-27 12:00:00,12,27,11,9.8,76.5,142.45,996.52,0.0,134.67,0.75
2024-11-27 13:00:00,13,27,11,11.2,70.0,278.23,996.05,0.0,157.33,1.07
2024-11-27 14:00:00,14,27,11,11.22,70.5,169.48,995.75,0.0,156.33,1.77
2024-11-27 15:00:00,15,27,11,9.4,77.5,22.5,995.55,0.0,177.5,1.23
2024-11-27 16:00:00,16,27,11,8.38,82.0,1.2,995.85,0.0,180.33,0.93
2024-11-27 17:00:00,17,27,11,7.12,88.75,0.0,996.4,0.0,158.83,0.75
2024-11-27 18:00:00,18,27,11,5.65,94.0,0.0,997.02,0.0,111.0,0.48
2024-11-27 19:00:00,19,27,11,4.58,98.5,0.0,997.4,0.0,163.83,0.27
2024-11-27 20:00:00,20,27,11,4.08,100.0,0.0,997.95,0.0,102.5,0.17
2024-11-27 21:00:00,21,27,11,5.42,100.0,0.0,998.12,0.0,172.83,0.37
2024-11-27 22:00:00,22,27,11,5.52,100.0,0.0,998.08,0.0,13.83,0.05
2024-11-27 23:00:00,23,27,11,4.88,99.75,0.0,998.12,0.0,0.0,0.0
2024-11-28 00:00:00,0,28,11,4.07,100.0,0.0,998.0,0.0,163.67,0.23
2024-11-28 01:00:00,1,28,11,3.62,100.0,0.0,997.38,0.0,164.17,0.18
2024-11-28 02:00:00,2,28,11,3.78,100.0,0.0,997.28,0.0,223.5,0.87
2024-11-28 03:00:00,3,28,11,4.42,100.0,0.0,996.88,0.0,218.33,0.65
2024-11-28 04:00:00,4,28,11,4.8,100.0,0.0,996.25,0.0,153.0,0.32
2024-11-28 05:00:00,5,28,11,5.0,100.0,0.0,996.03,0.0,69.5,0.28
2024-11-28 06:00:00,6,28,11,5.28,99.75,0.0,996.15,0.0,218.5,0.7
2024-11-28 07:00:00,7,28,11,5.55,97.0,0.0,996.05,0.0,321.0,0.77
2024-11-28 08:00:00,8,28,11,5.9,95.75,20.1,995.88,0.0,168.67,0.47
2024-11-28 09:00:00,9,28,11,6.48,93.0,41.85,996.0,0.0,20.17,0.02
2024-11-28 10:00:00,10,28,11,7.37,89.33,82.53,996.07,0.0,161.4,0.46
2024-11-28 11:00:00,11,28,11,10.1,65.0,292.0,994.1,0.0,180.25,0.7
